oid,ra,dec,Main identifier,Parallax,Radial velocity,pmra,pmdec
763543,76.14228817958332,15.404104742500001,"*  11 Ori",8.93,16.8,17.8,-31.15
763543,76.14228817958332,15.404104742500001,"*  11 Ori",8.93,16.8,17.8,-31.15
763543,76.14228817958332,15.404104742500001,"*  11 Ori",8.93,16.8,17.8,-31.15
763543,76.14228817958332,15.404104742500001,"*  11 Ori",8.93,16.8,17.8,-31.15
768972,76.90963883975667,9.471780448949168,"*  13 Ori",36.2462,-22.281,-5.179,-381.919
768972,76.90963883975667,9.471780448949168,"*  13 Ori",36.2462,-22.281,-5.179,-381.919
768972,76.90963883975667,9.471780448949168,"*  13 Ori",36.2462,-22.281,-5.179,-381.919
768972,76.90963883975667,9.471780448949168,"*  13 Ori",36.2462,-22.281,-5.179,-381.919
768972,76.90963883975667,9.471780448949168,"*  13 Ori",36.2462,-22.281,-5.179,-381.919
768972,76.90963883975667,9.471780448949168,"*  13 Ori",36.2462,-22.281,-5.179,-381.919
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
763608,77.42482144179,15.597213047200002,"*  15 Ori",9.8438,28.79,4.185,-7.263
783554,79.01722775685,11.34135505115,"*  18 Ori",8.3219,-8.2,-7.928,-6.012
783554,79.01722775685,11.34135505115,"*  18 Ori",8.3219,-8.2,-7.928,-6.012
783554,79.01722775685,11.34135505115,"*  18 Ori",8.3219,-8.2,-7.928,-6.012
783554,79.01722775685,11.34135505115,"*  18 Ori",8.3219,-8.2,-7.928,-6.012
783554,79.01722775685,11.34135505115,"*  18 Ori",8.3219,-8.2,-7.928,-6.012
783554,79.01722775685,11.34135505115,"*  18 Ori",8.3219,-8.2,-7.928,-6.012
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700271,63.38787685874999,7.71611596324,"*  46 Tau",26.1562,2.4,11.072,-9.667
700251,63.48493672980735,9.263825808984539,"*  47 Tau",9.83,-7.6586,-10.31,-30.01
700251,63.48493672980735,9.263825808984539,"*  47 Tau",9.83,-7.6586,-10.31,-30.01
700251,63.48493672980735,9.263825808984539,"*  47 Tau",9.83,-7.6586,-10.31,-30.01
9262465,63.48493935442001,9.263824264009997,"*  47 Tau A",7.9622,-7.98,-9.823,-30.085
9262465,63.48493935442001,9.263824264009997,"*  47 Tau A",7.9622,-7.98,-9.823,-30.085
9262465,63.48493935442001,9.263824264009997,"*  47 Tau A",7.9622,-7.98,-9.823,-30.085
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
699355,63.94285197250001,15.400696071220002,"*  48 Tau",21.3037,37.4085,115.597,-21.521
698839,64.59671248392,21.57921915886,"*  51 Tau",19.5053,37.87,89.595,-16.328
698839,64.59671248392,21.57921915886,"*  51 Tau",19.5053,37.87,89.595,-16.328
698839,64.59671248392,21.57921915886,"*  51 Tau",19.5053,37.87,89.595,-16.328
698839,64.59671248392,21.57921915886,"*  51 Tau",19.5053,37.87,89.595,-16.328
698839,64.59671248392,21.57921915886,"*  51 Tau",19.5053,37.87,89.595,-16.328
698839,64.59671248392,21.57921915886,"*  51 Tau",19.5053,37.87,89.595,-16.328
707901,64.85873995604,21.142305268929995,"*  53 Tau",11.93,6.1,28.816,-42.876
707901,64.85873995604,21.142305268929995,"*  53 Tau",11.93,6.1,28.816,-42.876
707901,64.85873995604,21.142305268929995,"*  53 Tau",11.93,6.1,28.816,-42.876
707901,64.85873995604,21.142305268929995,"*  53 Tau",11.93,6.1,28.816,-42.876
707901,64.85873995604,21.142305268929995,"*  53 Tau",11.93,6.1,28.816,-42.876
707901,64.85873995604,21.142305268929995,"*  53 Tau",11.93,6.1,28.816,-42.876
709100,64.9785716578438,16.522591203670864,"*  55 Tau",21.49,38.6342,119.4,-35.48
709100,64.9785716578438,16.522591203670864,"*  55 Tau",21.49,38.6342,119.4,-35.48
709100,64.9785716578438,16.522591203670864,"*  55 Tau",21.49,38.6342,119.4,-35.48
709100,64.9785716578438,16.522591203670864,"*  55 Tau",21.49,38.6342,119.4,-35.48
709100,64.9785716578438,16.522591203670864,"*  55 Tau",21.49,38.6342,119.4,-35.48
709100,64.9785716578438,16.522591203670864,"*  55 Tau",21.49,38.6342,119.4,-35.48
707870,64.90293703909,21.77349078551,"*  56 Tau",11.4023,12.4,28.558,-41.394
707870,64.90293703909,21.77349078551,"*  56 Tau",11.4023,12.4,28.558,-41.394
707870,64.90293703909,21.77349078551,"*  56 Tau",11.4023,12.4,28.558,-41.394
707870,64.90293703909,21.77349078551,"*  56 Tau",11.4023,12.4,28.558,-41.394
707870,64.90293703909,21.77349078551,"*  56 Tau",11.4023,12.4,28.558,-41.394
707870,64.90293703909,21.77349078551,"*  56 Tau",11.4023,12.4,28.558,-41.394
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709114,65.15129318402,15.095452823510003,"*  58 Tau",21.0899,34.981,108.443,-21.171
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
709272,65.51465891589,14.077198034739999,"*  60 Tau",22.0269,65.7194,113.774,-21.321
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708947,65.854433633,16.77726412056,"*  63 Tau",20.795,39.61,106.971,-26.247
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708676,66.40551051752,15.94102321123,"*  70 Tau",21.1076,41.7982,102.95,-26.026
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
708948,66.58654508539,15.61830113545,"*  71 Tau",21.3958,38.3,87.435,-20.978
707931,66.8227117865,22.99632727822,"*  72 Tau",7.939,7.3,-1.409,-13.722
707931,66.8227117865,22.99632727822,"*  72 Tau",7.939,7.3,-1.409,-13.722
707931,66.8227117865,22.99632727822,"*  72 Tau",7.939,7.3,-1.409,-13.722
707931,66.8227117865,22.99632727822,"*  72 Tau",7.939,7.3,-1.409,-13.722
707931,66.8227117865,22.99632727822,"*  72 Tau",7.939,7.3,-1.409,-13.722
707931,66.8227117865,22.99632727822,"*  72 Tau",7.939,7.3,-1.409,-13.722
709097,67.1098746163,16.359674945809996,"*  75 Tau",16.803,16.66,9.504,18.501
709097,67.1098746163,16.359674945809996,"*  75 Tau",16.803,16.66,9.504,18.501
709097,67.1098746163,16.359674945809996,"*  75 Tau",16.803,16.66,9.504,18.501
709097,67.1098746163,16.359674945809996,"*  75 Tau",16.803,16.66,9.504,18.501
709097,67.1098746163,16.359674945809996,"*  75 Tau",16.803,16.66,9.504,18.501
709097,67.1098746163,16.359674945809996,"*  75 Tau",16.803,16.66,9.504,18.501
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
709227,67.09753243444,14.74095888021,"*  76 Tau",18.0316,36.6681,96.553,-15.772
719799,67.53582394367656,15.637838722611567,"*  80 Tau",21.82,29.3,107.32,-24.52
719799,67.53582394367656,15.637838722611567,"*  80 Tau",21.82,29.3,107.32,-24.52
719799,67.53582394367656,15.637838722611567,"*  80 Tau",21.82,29.3,107.32,-24.52
719799,67.53582394367656,15.637838722611567,"*  80 Tau",21.82,29.3,107.32,-24.52
719799,67.53582394367656,15.637838722611567,"*  80 Tau",21.82,29.3,107.32,-24.52
719799,67.53582394367656,15.637838722611567,"*  80 Tau",21.82,29.3,107.32,-24.52
719799,67.53582394367656,15.637838722611567,"*  80 Tau",21.82,29.3,107.32,-24.52
718948,67.66203799716,15.69187789749,"*  81 Tau",21.8684,39.1903,103.488,-24.354
718948,67.66203799716,15.69187789749,"*  81 Tau",21.8684,39.1903,103.488,-24.354
718948,67.66203799716,15.69187789749,"*  81 Tau",21.8684,39.1903,103.488,-24.354
718948,67.66203799716,15.69187789749,"*  81 Tau",21.8684,39.1903,103.488,-24.354
718948,67.66203799716,15.69187789749,"*  81 Tau",21.8684,39.1903,103.488,-24.354
718948,67.66203799716,15.69187789749,"*  81 Tau",21.8684,39.1903,103.488,-24.354
718948,67.66203799716,15.69187789749,"*  81 Tau",21.8684,39.1903,103.488,-24.354
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719823,67.65567885132,13.724402314719999,"*  83 Tau",21.4915,39.635,106.565,-19.249
719805,67.7799600695,15.10503770785,"*  84 Tau",5.7071,38.37,41.748,-52.118
719805,67.7799600695,15.10503770785,"*  84 Tau",5.7071,38.37,41.748,-52.118
719805,67.7799600695,15.10503770785,"*  84 Tau",5.7071,38.37,41.748,-52.118
719805,67.7799600695,15.10503770785,"*  84 Tau",5.7071,38.37,41.748,-52.118
719805,67.7799600695,15.10503770785,"*  84 Tau",5.7071,38.37,41.748,-52.118
719805,67.7799600695,15.10503770785,"*  84 Tau",5.7071,38.37,41.748,-52.118
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
719004,67.96566185573,15.851623927439999,"*  85 Tau",21.0051,13.7373,99.496,-34.33
720488,68.91360921293,10.160753234720001,"*  88 Tau",19.5061,23.97,47.937,-31.407
720488,68.91360921293,10.160753234720001,"*  88 Tau",19.5061,23.97,47.937,-31.407
720488,68.91360921293,10.160753234720001,"*  88 Tau",19.5061,23.97,47.937,-31.407
720488,68.91360921293,10.160753234720001,"*  88 Tau",19.5061,23.97,47.937,-31.407
720488,68.91360921293,10.160753234720001,"*  88 Tau",19.5061,23.97,47.937,-31.407
720488,68.91360921293,10.160753234720001,"*  88 Tau",19.5061,23.97,47.937,-31.407
720488,68.91360921293,10.160753234720001,"*  88 Tau",19.5061,23.97,47.937,-31.407
720487,68.89655671461,10.1704635254,"*  88 Tau B",18.3901,23.97,59.511,-53.298
720487,68.89655671461,10.1704635254,"*  88 Tau B",18.3901,23.97,59.511,-53.298
720487,68.89655671461,10.1704635254,"*  88 Tau B",18.3901,23.97,59.511,-53.298
720487,68.89655671461,10.1704635254,"*  88 Tau B",18.3901,23.97,59.511,-53.298
720487,68.89655671461,10.1704635254,"*  88 Tau B",18.3901,23.97,59.511,-53.298
720487,68.89655671461,10.1704635254,"*  88 Tau B",18.3901,23.97,59.511,-53.298
719296,69.53933588588,16.033256286420002,"*  89 Tau",17.8209,38.4,84.967,-8.794
719296,69.53933588588,16.033256286420002,"*  89 Tau",17.8209,38.4,84.967,-8.794
719296,69.53933588588,16.033256286420002,"*  89 Tau",17.8209,38.4,84.967,-8.794
719296,69.53933588588,16.033256286420002,"*  89 Tau",17.8209,38.4,84.967,-8.794
719296,69.53933588588,16.033256286420002,"*  89 Tau",17.8209,38.4,84.967,-8.794
719296,69.53933588588,16.033256286420002,"*  89 Tau",17.8209,38.4,84.967,-8.794
720344,70.01424971305,12.197612973030001,"*  93 Tau",8.2529,22.0,-0.058,-12.345
720344,70.01424971305,12.197612973030001,"*  93 Tau",8.2529,22.0,-0.058,-12.345
720344,70.01424971305,12.197612973030001,"*  93 Tau",8.2529,22.0,-0.058,-12.345
720344,70.01424971305,12.197612973030001,"*  93 Tau",8.2529,22.0,-0.058,-12.345
720344,70.01424971305,12.197612973030001,"*  93 Tau",8.2529,22.0,-0.058,-12.345
720344,70.01424971305,12.197612973030001,"*  93 Tau",8.2529,22.0,-0.058,-12.345
732587,70.80731837056,24.08891733595,"*  95 Tau",18.7904,8.88,14.157,-19.279
732587,70.80731837056,24.08891733595,"*  95 Tau",18.7904,8.88,14.157,-19.279
732587,70.80731837056,24.08891733595,"*  95 Tau",18.7904,8.88,14.157,-19.279
732587,70.80731837056,24.08891733595,"*  95 Tau",18.7904,8.88,14.157,-19.279
732587,70.80731837056,24.08891733595,"*  95 Tau",18.7904,8.88,14.157,-19.279
732587,70.80731837056,24.08891733595,"*  95 Tau",18.7904,8.88,14.157,-19.279
733692,72.43367447109,15.904218912799996,"*  96 Tau",3.094,10.89,4.879,-7.266
733692,72.43367447109,15.904218912799996,"*  96 Tau",3.094,10.89,4.879,-7.266
733692,72.43367447109,15.904218912799996,"*  96 Tau",3.094,10.89,4.879,-7.266
733692,72.43367447109,15.904218912799996,"*  96 Tau",3.094,10.89,4.879,-7.266
733692,72.43367447109,15.904218912799996,"*  96 Tau",3.094,10.89,4.879,-7.266
733692,72.43367447109,15.904218912799996,"*  96 Tau",3.094,10.89,4.879,-7.266
743251,74.45269019554,23.94856851931,"*  99 Tau",5.5522,3.9,4.391,-15.012
743251,74.45269019554,23.94856851931,"*  99 Tau",5.5522,3.9,4.391,-15.012
743251,74.45269019554,23.94856851931,"*  99 Tau",5.5522,3.9,4.391,-15.012
743251,74.45269019554,23.94856851931,"*  99 Tau",5.5522,3.9,4.391,-15.012
743251,74.45269019554,23.94856851931,"*  99 Tau",5.5522,3.9,4.391,-15.012
743251,74.45269019554,23.94856851931,"*  99 Tau",5.5522,3.9,4.391,-15.012
745837,74.9346751193,15.91673241203,"* 101 Tau",22.3771,42.2957,85.068,-29.655
745837,74.9346751193,15.91673241203,"* 101 Tau",22.3771,42.2957,85.068,-29.655
745837,74.9346751193,15.91673241203,"* 101 Tau",22.3771,42.2957,85.068,-29.655
745837,74.9346751193,15.91673241203,"* 101 Tau",22.3771,42.2957,85.068,-29.655
745837,74.9346751193,15.91673241203,"* 101 Tau",22.3771,42.2957,85.068,-29.655
745837,74.9346751193,15.91673241203,"* 101 Tau",22.3771,42.2957,85.068,-29.655
759664,76.98097899049,21.70481926894,"* 105 Tau",3.2854,17.4,0.396,-6.606
759664,76.98097899049,21.70481926894,"* 105 Tau",3.2854,17.4,0.396,-6.606
759664,76.98097899049,21.70481926894,"* 105 Tau",3.2854,17.4,0.396,-6.606
759664,76.98097899049,21.70481926894,"* 105 Tau",3.2854,17.4,0.396,-6.606
759664,76.98097899049,21.70481926894,"* 105 Tau",3.2854,17.4,0.396,-6.606
759664,76.98097899049,21.70481926894,"* 105 Tau",3.2854,17.4,0.396,-6.606
759664,76.98097899049,21.70481926894,"* 105 Tau",3.2854,17.4,0.396,-6.606
759707,77.21013813548,19.85985933412,"* 107 Tau",6.8403,5.65853,7.145,-14.345
759707,77.21013813548,19.85985933412,"* 107 Tau",6.8403,5.65853,7.145,-14.345
759707,77.21013813548,19.85985933412,"* 107 Tau",6.8403,5.65853,7.145,-14.345
759707,77.21013813548,19.85985933412,"* 107 Tau",6.8403,5.65853,7.145,-14.345
759707,77.21013813548,19.85985933412,"* 107 Tau",6.8403,5.65853,7.145,-14.345
759707,77.21013813548,19.85985933412,"* 107 Tau",6.8403,5.65853,7.145,-14.345
759707,77.21013813548,19.85985933412,"* 107 Tau",6.8403,5.65853,7.145,-14.345
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
719377,68.9801627900154,16.5093023507718,"* alf Tau",48.94,54.398,63.45,-188.94
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
709574,67.20901508874,13.04760199961,"* b Tau",20.7158,33.7276,104.066,-14.9
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
720239,69.53942455778,12.51083696018,"* c Tau",22.031,39.4782,104.695,-14.861
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708562,65.73372983164,17.54251383399,"* del Tau",20.3092,37.5875,106.212,-27.692
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708565,66.02400605484,17.44413091721,"* del02 Tau",21.6192,37.8405,110.58,-32.809
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708570,66.37243632776791,17.927906511884448,"* del03 Tau",21.0865,39.418,107.316,-31.0
708367,67.15416772966458,19.18043420581389,"* eps Tau",22.3654,38.42,107.526,-36.2
708367,67.15416772966458,19.18043420581389,"* eps Tau",22.3654,38.42,107.526,-36.2
708367,67.15416772966458,19.18043420581389,"* eps Tau",22.3654,38.42,107.526,-36.2
708367,67.15416772966458,19.18043420581389,"* eps Tau",22.3654,38.42,107.526,-36.2
708367,67.15416772966458,19.18043420581389,"* eps Tau",22.3654,38.42,107.526,-36.2
708367,67.15416772966458,19.18043420581389,"* eps Tau",22.3654,38.42,107.526,-36.2
708367,67.15416772966458,19.18043420581389,"* eps Tau",22.3654,38.42,107.526,-36.2
746107,73.6953965534,11.425983064750001,"* g Ori",14.1277,1.0,-6.141,17.895
746107,73.6953965534,11.425983064750001,"* g Ori",14.1277,1.0,-6.141,17.895
746107,73.6953965534,11.425983064750001,"* g Ori",14.1277,1.0,-6.141,17.895
746107,73.6953965534,11.425983064750001,"* g Ori",14.1277,1.0,-6.141,17.895
746107,73.6953965534,11.425983064750001,"* g Ori",14.1277,1.0,-6.141,17.895
746107,73.6953965534,11.425983064750001,"* g Ori",14.1277,1.0,-6.141,17.895
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
708551,64.94834937125,15.627643172777779,"* gam Tau",20.19,38.458,115.46,-23.42
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
768976,77.33184697113,9.82958407609,"* h Ori",18.771,43.9119,60.769,-7.443
709129,64.9904357136,14.03520339208,"* h Tau",21.9777,3.9646,115.369,-18.825
709129,64.9904357136,14.03520339208,"* h Tau",21.9777,3.9646,115.369,-18.825
