oid,ra,dec,Main identifier,Parallax,Radial velocity,pmra,pmdec
1404719,10.82446025317,4.570262175860001,"BD+03    96",6.4936,-28.1,-91.729,-96.941
1404719,10.82446025317,4.570262175860001,"BD+03    96",6.4936,-28.1,-91.729,-96.941
1404719,10.82446025317,4.570262175860001,"BD+03    96",6.4936,-28.1,-91.729,-96.941
1404699,9.336030805090001,5.03083238232,"BD+04    81",7.9799,17.75,-0.365,-25.266
1404699,9.336030805090001,5.03083238232,"BD+04    81",7.9799,17.75,-0.365,-25.266
1404699,9.336030805090001,5.03083238232,"BD+04    81",7.9799,17.75,-0.365,-25.266
1404699,9.336030805090001,5.03083238232,"BD+04    81",7.9799,17.75,-0.365,-25.266
1404699,9.336030805090001,5.03083238232,"BD+04    81",7.9799,17.75,-0.365,-25.266
1404699,9.336030805090001,5.03083238232,"BD+04    81",7.9799,17.75,-0.365,-25.266
1404700,9.39204819913,5.009202027789999,"BD+04    82",6.4445,36.84,42.518,35.595
1404700,9.39204819913,5.009202027789999,"BD+04    82",6.4445,36.84,42.518,35.595
1404700,9.39204819913,5.009202027789999,"BD+04    82",6.4445,36.84,42.518,35.595
1404700,9.39204819913,5.009202027789999,"BD+04    82",6.4445,36.84,42.518,35.595
1404700,9.39204819913,5.009202027789999,"BD+04    82",6.4445,36.84,42.518,35.595
1404700,9.39204819913,5.009202027789999,"BD+04    82",6.4445,36.84,42.518,35.595
1404701,9.50976021347,5.126542238719999,"BD+04    83",5.9255,-15.34,-19.423,-53.267
1404701,9.50976021347,5.126542238719999,"BD+04    83",5.9255,-15.34,-19.423,-53.267
1404701,9.50976021347,5.126542238719999,"BD+04    83",5.9255,-15.34,-19.423,-53.267
1404701,9.50976021347,5.126542238719999,"BD+04    83",5.9255,-15.34,-19.423,-53.267
1404701,9.50976021347,5.126542238719999,"BD+04    83",5.9255,-15.34,-19.423,-53.267
1404701,9.50976021347,5.126542238719999,"BD+04    83",5.9255,-15.34,-19.423,-53.267
1404702,9.643372130909999,5.4478902080400005,"BD+04    84",1.4374,-41.4,-4.934,-14.749
1404702,9.643372130909999,5.4478902080400005,"BD+04    84",1.4374,-41.4,-4.934,-14.749
1404702,9.643372130909999,5.4478902080400005,"BD+04    84",1.4374,-41.4,-4.934,-14.749
1404702,9.643372130909999,5.4478902080400005,"BD+04    84",1.4374,-41.4,-4.934,-14.749
1404702,9.643372130909999,5.4478902080400005,"BD+04    84",1.4374,-41.4,-4.934,-14.749
1404702,9.643372130909999,5.4478902080400005,"BD+04    84",1.4374,-41.4,-4.934,-14.749
1404703,9.671921243869999,5.0605527222,"BD+04    85",2.3799,-5.68,-20.659,-8.317
1404703,9.671921243869999,5.0605527222,"BD+04    85",2.3799,-5.68,-20.659,-8.317
1404703,9.671921243869999,5.0605527222,"BD+04    85",2.3799,-5.68,-20.659,-8.317
1404703,9.671921243869999,5.0605527222,"BD+04    85",2.3799,-5.68,-20.659,-8.317
1404703,9.671921243869999,5.0605527222,"BD+04    85",2.3799,-5.68,-20.659,-8.317
1404703,9.671921243869999,5.0605527222,"BD+04    85",2.3799,-5.68,-20.659,-8.317
1414543,9.72706827926,5.5700502883,"BD+04    86",1.5495,4.87,1.257,-4.828
1414543,9.72706827926,5.5700502883,"BD+04    86",1.5495,4.87,1.257,-4.828
1414543,9.72706827926,5.5700502883,"BD+04    86",1.5495,4.87,1.257,-4.828
1414543,9.72706827926,5.5700502883,"BD+04    86",1.5495,4.87,1.257,-4.828
1414543,9.72706827926,5.5700502883,"BD+04    86",1.5495,4.87,1.257,-4.828
